"ts_created","items","store_id","payment_R$","type","store_type"
2023-05-05 16:43:17.231 -0300,"[{""name"": ""CHICLETE ADAMS"", ""extra"": [], ""value"": ""40"", ""amount"": 1.0}, {""name"": ""BIFE DE CARNE A CAVALO"", ""extra"": [""PURE DE BANANA"", ""PURE DE BATATAS""], ""value"": ""2590"", ""amount"": 1.0}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,32,t,Comanda
2023-05-05 16:44:32.304 -0300,"[{""name"": ""CHICLETE ADAMS"", ""extra"": [], ""value"": ""40"", ""amount"": 1.0}, {""name"": ""BIFE DE CARNE A CAVALO"", ""extra"": [""PURE DE BANANA"", ""PURE DE BATATAS""], ""value"": ""2590"", ""amount"": 1.0}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,32,t,Comanda
2023-05-05 16:45:24.031 -0300,"[{""name"": ""CHICLETE ADAMS"", ""extra"": [], ""value"": ""40"", ""amount"": 1.0}, {""name"": ""BIFE DE CARNE A CAVALO"", ""extra"": [""PURE DE BANANA"", ""PURE DE BATATAS""], ""value"": ""2590"", ""amount"": 1.0}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,32,t,Comanda
2023-05-06 12:08:19.661 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4238"", ""amount"": 0.575}, {""name"": ""PEPSI MINI 269ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",10,47,t,Comanda
2023-05-06 12:58:48.837 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3136"", ""amount"": 1}]",6,31,t,Comanda
2023-05-06 13:01:47.525 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4836"", ""amount"": 1}, {""name"": ""REFRI LATA"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,53,t,Comanda
2023-05-07 14:17:10.198 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""5078"", ""amount"": 0.62}]",10,50,t,Comanda
2023-05-08 12:41:29.800 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3538"", ""amount"": 0.48}]",10,35,t,Comanda
2023-05-08 13:08:32.528 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1253"", ""amount"": 0.17}]",10,12,t,Comanda
2023-05-08 13:16:42.039 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3235"", ""amount"": 0.395}, {""name"": ""BUFFET"", ""extra"": [], ""value"": ""3071"", ""amount"": 0.375}]",10,63,t,Comanda
2023-05-08 14:58:09.375 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5101"", ""amount"": 1}]",6,51,t,Comanda
2023-05-09 12:34:23.218 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""4165"", ""amount"": 0.565}, {""name"": ""PEPSI ZERO 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,47,t,Comanda
2023-05-09 13:02:01.822 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1548"", ""amount"": 0.21}, {""name"": ""GUARANA ANTARCTICA MINI 269ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",10,20,t,Comanda
2023-05-09 13:02:33.240 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1658"", ""amount"": 0.225}, {""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,22,t,Comanda
2023-05-09 13:06:47.864 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2285"", ""amount"": 0.31}]",10,22,t,Comanda
2023-05-09 13:47:38.651 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3666"", ""amount"": 1}]",6,36,t,Comanda
2023-05-09 13:51:00.935 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3167"", ""amount"": 1}]",6,31,t,Comanda
2023-05-09 13:52:31.438 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3167"", ""amount"": 1}]",6,31,t,Comanda
2023-05-09 14:12:43.119 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3194"", ""amount"": 0.39}, {""name"": ""PEPSI TWIST  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,37,t,Comanda
2023-05-10 13:40:29.072 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3572"", ""amount"": 1}, {""name"": ""SUCO FRUTAS 400 ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,40,t,Comanda
2023-05-11 12:28:58.276 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3538"", ""amount"": 0.48}, {""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,41,t,Comanda
2023-05-11 12:45:52.352 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2985"", ""amount"": 0.405}]",10,29,t,Comanda
2023-05-11 13:09:29.650 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4150"", ""amount"": 1}]",6,41,t,Comanda
2023-05-11 13:12:02.579 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4134"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,49,t,Comanda
2023-05-11 13:42:11.371 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3588"", ""amount"": 1}]",6,35,t,Comanda
2023-05-12 13:20:44.194 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5070"", ""amount"": 1}]",6,50,t,Comanda
2023-05-12 13:22:48.435 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5070"", ""amount"": 1}]",6,50,t,Comanda
2023-05-12 13:24:17.035 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5585"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,63,t,Comanda
2023-05-12 13:25:14.631 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4134"", ""amount"": 1}]",6,41,t,Comanda
2023-05-12 13:25:16.043 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3916"", ""amount"": 1}]",6,39,t,Comanda
2023-05-12 13:25:57.656 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3916"", ""amount"": 1}]",6,39,t,Comanda
2023-05-12 13:26:33.860 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4399"", ""amount"": 1}]",6,43,t,Comanda
2023-05-12 13:26:51.347 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3916"", ""amount"": 1}]",6,39,t,Comanda
2023-05-13 13:14:16.575 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5866"", ""amount"": 1}, {""name"": ""EMBALAGEM SOBREMESA"", ""extra"": [], ""value"": ""50"", ""amount"": 1.0}]",6,59,t,Comanda
2023-05-13 13:17:25.843 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3276"", ""amount"": 1}, {""name"": ""SALMAO KG"", ""extra"": [], ""value"": ""1800"", ""amount"": 1}, {""name"": ""REFRI KS"", ""extra"": [], ""value"": ""450"", ""amount"": 1.0}, {""name"": ""SUCO FRUTAS 400 ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,60,t,Comanda
2023-05-13 13:37:42.617 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""6334"", ""amount"": 1}]",6,63,t,Comanda
2023-05-13 13:40:36.143 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2792"", ""amount"": 1}]",6,27,t,Comanda
2023-05-13 13:41:37.085 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4742"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,55,t,Comanda
2023-05-13 13:43:40.239 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3448"", ""amount"": 1}, {""name"": ""SUCO LARANJA 400ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,39,t,Comanda
2023-05-13 13:51:16.317 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5460"", ""amount"": 1}, {""name"": ""REFRI LATA"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}, {""name"": ""SOBREMESA KG"", ""extra"": [], ""value"": ""1373"", ""amount"": 1}]",6,73,t,Comanda
2023-05-13 13:56:53.599 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3071"", ""amount"": 0.375}, {""name"": ""CERVEJA SPATEN LONG NECK 355ML"", ""extra"": [], ""value"": ""980"", ""amount"": 1.0}]",10,40,t,Comanda
2023-05-13 14:00:09.105 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2580"", ""amount"": 0.315}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,31,t,Comanda
2023-05-13 14:00:52.151 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2580"", ""amount"": 0.315}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,31,t,Comanda
2023-05-15 12:32:31.345 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3243"", ""amount"": 0.44}, {""name"": ""PEPSI ZERO 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,38,t,Comanda
2023-05-15 12:33:26.185 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3170"", ""amount"": 0.43}]",10,31,t,Comanda
2023-05-15 12:33:45.936 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3538"", ""amount"": 0.48}]",10,35,t,Comanda
2023-05-15 12:46:08.982 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""1607"", ""amount"": 1}]",6,16,t,Comanda
2023-05-15 12:47:12.215 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3666"", ""amount"": 1}]",6,36,t,Comanda
2023-05-15 13:13:20.366 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3276"", ""amount"": 1}]",6,32,t,Comanda
2023-05-15 13:13:23.238 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2902"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,37,t,Comanda
2023-05-15 13:35:50.132 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4462"", ""amount"": 1}, {""name"": ""REFRI LATA"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,49,t,Comanda
2023-05-15 13:38:58.242 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5429"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,62,t,Comanda
2023-05-15 13:59:06.603 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4306"", ""amount"": 1}, {""name"": ""SALMAO KG"", ""extra"": [], ""value"": ""1008"", ""amount"": 1}, {""name"": ""SUCO LARANJA 400ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,58,t,Comanda
2023-05-16 13:33:16.726 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3198"", ""amount"": 1}, {""name"": ""REFRI LATA"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,36,t,Comanda
2023-05-16 13:36:11.382 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3666"", ""amount"": 1}]",6,36,t,Comanda
2023-05-16 14:53:10.192 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3931"", ""amount"": 1}]",6,39,t,Comanda
2023-05-17 12:19:49.478 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4040"", ""amount"": 1}, {""name"": ""REFRI LATA"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,45,t,Comanda
2023-05-17 12:23:32.880 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4040"", ""amount"": 1}, {""name"": ""REFRI LATA"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,45,t,Comanda
2023-05-17 12:27:13.085 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2340"", ""amount"": 1}, {""name"": ""SUCO LARANJA 400ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,28,t,Comanda
2023-05-17 13:07:51.967 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""6536"", ""amount"": 1}, {""name"": ""SUCO LARANJA JARRA "", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,73,t,Comanda
2023-05-17 13:08:57.570 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2293"", ""amount"": 1}]",6,22,t,Comanda
2023-05-17 13:30:17.656 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4259"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,50,t,Comanda
2023-05-17 13:31:17.333 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4462"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""6412"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""1248"", ""amount"": 1}, {""name"": ""REFRI LATA"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}, {""name"": ""CERVEJA DEVASSA LATA"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",6,132,t,Comanda
2023-05-17 13:31:47.344 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4259"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,50,t,Comanda
2023-05-17 13:32:07.698 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3931"", ""amount"": 1}]",6,39,t,Comanda
2023-05-18 13:00:15.198 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2838"", ""amount"": 0.385}]",10,28,t,Comanda
2023-05-18 13:01:17.314 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2469"", ""amount"": 0.335}]",10,24,t,Comanda
2023-05-18 13:06:51.769 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1658"", ""amount"": 0.225}]",10,16,t,Comanda
2023-05-18 13:07:00.455 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2101"", ""amount"": 0.285}, {""name"": ""GUARANA ANTARCTICA ZERO 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,27,t,Comanda
2023-05-18 14:15:54.008 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3686"", ""amount"": 0.45}, {""name"": ""PEPSI TWIST  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,42,t,Comanda
2023-05-19 12:26:32.043 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""5364"", ""amount"": 0.655}, {""name"": ""GUARANA ANTARCTICA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,59,t,Comanda
2023-05-19 12:43:29.951 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3104"", ""amount"": 1}]",6,31,t,Comanda
2023-05-19 12:45:29.119 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4321"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,51,t,Comanda
2023-05-19 12:54:26.225 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3022"", ""amount"": 0.41}]",10,30,t,Comanda
2023-05-19 13:07:21.950 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3538"", ""amount"": 0.48}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,41,t,Comanda
2023-05-19 13:13:36.507 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3962"", ""amount"": 1}]",6,39,t,Comanda
2023-05-19 13:15:20.488 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4056"", ""amount"": 1}, {""name"": ""SUCO LARANJA LITRO"", ""extra"": [], ""value"": ""1000"", ""amount"": 1.0}]",6,50,t,Comanda
2023-05-19 13:18:29.919 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4134"", ""amount"": 1}]",6,41,t,Comanda
2023-05-19 13:20:21.275 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3370"", ""amount"": 1}]",6,33,t,Comanda
2023-05-19 13:53:54.826 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3931"", ""amount"": 1}]",6,39,t,Comanda
2023-05-19 13:57:10.473 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4945"", ""amount"": 1}, {""name"": ""SUCO LARANJA JARRA "", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,57,t,Comanda
2023-05-19 14:00:12.123 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2574"", ""amount"": 1}]",6,25,t,Comanda
2023-05-19 14:47:21.242 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5210"", ""amount"": 1}, {""name"": ""SUCO LARANJA 400ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,57,t,Comanda
2023-05-20 11:46:14.260 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""7472"", ""amount"": 1}, {""name"": ""REFRI KS"", ""extra"": [], ""value"": ""450"", ""amount"": 1.0}]",6,79,t,Comanda
2023-05-20 11:47:09.627 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""7472"", ""amount"": 1}, {""name"": ""REFRI KS"", ""extra"": [], ""value"": ""450"", ""amount"": 1.0}]",6,79,t,Comanda
2023-05-20 11:50:18.582 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2512"", ""amount"": 1}, {""name"": ""REFRI LATA"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,30,t,Comanda
2023-05-20 11:52:05.907 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2512"", ""amount"": 1}, {""name"": ""REFRI LATA"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",6,30,t,Comanda
2023-05-20 12:37:09.771 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3612"", ""amount"": 0.49}, {""name"": ""PEPSI MINI 269ML"", ""extra"": [], ""value"": ""500"", ""amount"": 1.0}]",10,41,t,Comanda
2023-05-20 12:54:41.969 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2621"", ""amount"": 0.32}]",10,26,t,Comanda
2023-05-20 12:56:01.687 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2785"", ""amount"": 0.34}]",10,27,t,Comanda
2023-05-20 13:43:26.196 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4072"", ""amount"": 1}]",6,40,t,Comanda
2023-05-20 13:43:47.363 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4087"", ""amount"": 1}, {""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3526"", ""amount"": 1}]",6,76,t,Comanda
2023-05-21 12:51:27.942 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2088"", ""amount"": 0.255}]",10,20,t,Comanda
2023-05-21 12:51:33.503 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2048"", ""amount"": 0.25}]",10,20,t,Comanda
2023-05-22 12:35:08.488 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1695"", ""amount"": 0.23}]",10,16,t,Comanda
2023-05-22 12:41:45.998 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3022"", ""amount"": 0.41}]",10,30,t,Comanda
2023-05-22 12:45:22.118 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3235"", ""amount"": 0.395}]",10,32,t,Comanda
2023-05-22 12:47:36.895 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2506"", ""amount"": 0.34}]",10,25,t,Comanda
2023-05-22 13:06:23.879 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1658"", ""amount"": 0.225}, {""name"": ""GUARANA ANTARCTICA  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,22,t,Comanda
2023-05-22 14:10:59.070 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2617"", ""amount"": 0.355}]",10,26,t,Comanda
2023-05-22 14:26:13.642 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3030"", ""amount"": 0.37}, {""name"": ""PEPSI TWIST  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,36,t,Comanda
2023-05-23 12:50:43.060 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1695"", ""amount"": 0.23}]",10,16,t,Comanda
2023-05-23 12:53:11.639 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""1732"", ""amount"": 0.235}, {""name"": ""SUCO NATURAL 300 ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,23,t,Comanda
2023-05-24 12:35:09.549 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2839"", ""amount"": 1}]",6,28,t,Comanda
2023-05-24 13:06:55.967 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2174"", ""amount"": 0.295}]",10,21,t,Comanda
2023-05-24 13:07:01.952 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2027"", ""amount"": 0.275}]",10,20,t,Comanda
2023-05-24 14:09:40.225 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""2744"", ""amount"": 0.335}, {""name"": ""PEPSI TWIST  350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,33,t,Comanda
2023-05-26 12:45:24.954 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3541"", ""amount"": 1}]",6,35,t,Comanda
2023-05-26 13:09:20.135 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4040"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,48,t,Comanda
2023-05-26 13:10:36.313 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""4072"", ""amount"": 1}]",6,40,t,Comanda
2023-05-26 13:25:13.482 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2636"", ""amount"": 1}]",6,26,t,Comanda
2023-05-26 13:25:39.554 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""7051"", ""amount"": 1}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,78,t,Comanda
2023-05-26 13:29:17.866 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5444"", ""amount"": 1}]",6,54,t,Comanda
2023-05-26 13:29:35.221 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3120"", ""amount"": 1}, {""name"": ""SUCO LARANJA JARRA "", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,39,t,Comanda
2023-05-26 13:29:54.468 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2168"", ""amount"": 1}]",6,21,t,Comanda
2023-05-26 13:30:04.235 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2839"", ""amount"": 1}]",6,28,t,Comanda
2023-05-26 13:31:25.543 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2496"", ""amount"": 1}]",6,24,t,Comanda
2023-05-27 11:50:50.567 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""5632"", ""amount"": 1}, {""name"": ""EMBALAGEM MARMITA"", ""extra"": [], ""value"": ""100"", ""amount"": 1.0}, {""name"": ""REFRI LITRO"", ""extra"": [], ""value"": ""800"", ""amount"": 1.0}]",6,65,t,Comanda
2023-05-27 13:25:40.261 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3726"", ""amount"": 0.455}, {""name"": ""H2OH LIMAO 500ML"", ""extra"": [], ""value"": ""790"", ""amount"": 1.0}]",10,45,t,Comanda
2023-05-27 13:48:00.235 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3635"", ""amount"": 1}, {""name"": ""SUCO FRUTAS JARRA "", ""extra"": [], ""value"": ""1000"", ""amount"": 1.0}]",6,46,t,Comanda
2023-05-27 13:52:21.494 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""2059"", ""amount"": 1}]",6,20,t,Comanda
2023-05-27 14:04:50.742 -0300,"[{""name"": ""ALMOCO KG"", ""extra"": [], ""value"": ""3432"", ""amount"": 1}]",6,34,t,Comanda
2023-05-28 14:19:44.670 -0300,"[{""name"": ""BUFFET"", ""extra"": [], ""value"": ""3276"", ""amount"": 0.4}, {""name"": ""BUFFET"", ""extra"": [], ""value"": ""2293"", ""amount"": 0.28}, {""name"": ""FILE MIGNON GRILL"", ""extra"": [], ""value"": ""5180"", ""amount"": 2.0}, {""name"": ""GUARANA ANTARCTICA ZERO 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,113,t,Comanda
2023-05-29 12:35:56.612 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""3206"", ""amount"": 0.435}, {""name"": ""PEPSI 350ML"", ""extra"": [], ""value"": ""600"", ""amount"": 1.0}]",10,38,t,Comanda
2023-05-29 12:49:51.630 -0300,"[{""name"": ""BUFFET C/ DESCONTO"", ""extra"": [], ""value"": ""2543"", ""amount"": 0.345}, {""name"": ""FILE DE SALMAO GRILL"", ""extra"": [], ""value"": ""3290"", ""amount"": 1.0}]",10,58,t,Comanda
